"","ageyrs_r","sex","student_r","area","educate_r","currmarr_r","sexp1yr","SEScat"
"29775","17","female","no","0","1","1"," 1","1"
"29776","15","female","no","1","1","1"," 1","0"
"29777","17","female","no","0","1","1"," 1","0"
"29778","15","female","yes","0","1","0"," 0","3"
"29779","15","female","yes","0","1","0"," 1","3"
"29780","16","female","no","0","1","1"," 1","2"
"29781","15","female","no","2","0","0"," 4","0"
"29782","18","female","no","0","1","0"," 1","3"
"29783","16","female","yes","0","1","0"," 0","2"
"29784","17","female","no","1","1","1"," 1","2"
"29785","17","female","yes","1","1","0"," 1","3"
"29786","15","female","no","0","1","0"," 3","2"
"29787","16","female","yes","0","1","0"," 0","0"
"29788","18","female","yes","1","1","0"," 3","1"
"29789","17","female","no","0","1","1"," 1","1"
"29790","18","female","no","2","1","1"," 1","1"
"29791","16","female","no","0","1","0"," 1","2"
"29792","18","female","no","0","1","0"," 1","0"
"29793","16","female","yes","0","1","0"," 0","1"
"29794","16","female","no","0","1","0"," 0","0"
"29795","15","female","yes","2","1","0"," 4","3"
"29796","19","female","no","2","1","1"," 1","0"
"29797","17","female","yes","0","1","0"," 0","1"
"29798","18","female","no","1","1","1"," 1","3"
"29799","19","female","yes","1","1","0"," 1","2"
"29800","16","female","yes","0","1","0"," 1","3"
"29801","15","female","yes","1","1","0"," 0","3"
"29802","15","female","yes","0","1","0"," 0","3"
"29803","16","female","yes","0","1","0"," 0","2"
"29804","18","female","no","0","1","1"," 1","0"
"29805","16","female","no","0","0","1"," 1","1"
"29806","18","female","yes","1","1","0"," 1","3"
"29807","18","female","no","0","1","0"," 9","1"
"29808","18","female","no","0","1","0"," 1","0"
"29809","15","female","yes","0","1","0"," 0","0"
"29810","18","female","no","0","0","1"," 1","1"
"29811","19","female","no","0","1","0"," 1","3"
"29812","17","female","no","2","1","0"," 2","0"
"29813","15","female","yes","1","1","0"," 0","3"
"29814","16","female","yes","0","1","0"," 0","1"
"29815","18","female","yes","0","1","0"," 0","2"
"29816","16","female","yes","0","1","0"," 1","3"
"29817","16","female","no","1","1","0"," 1","2"
"29818","18","female","no","2","1","0"," 1","0"
"29819","17","female","yes","0","1","0"," 0","2"
"29820","17","female","no","0","0","1"," 1","0"
"29821","18","female","no","0","1","1"," 1","2"
"29822","17","female","yes","0","1","0"," 1","1"
"29823","19","female","no","0","1","0"," 1","0"
"29824","19","female","yes","0","1","0"," 1","1"
"29825","15","female","yes","2","1","0","12","2"
"29826","16","female","yes","0","1","0"," 0","1"
"29827","15","female","no","0","1","0"," 1","0"
"29828","18","female","no","2","1","1"," 1","1"
"29829","19","female","no","0","1","1"," 2","2"
"29830","15","female","yes","1","1","0"," 0","3"
"29831","18","female","no","0","1","1"," 1","0"
"29832","19","female","no","0","1","1"," 1","2"
"29833","17","female","yes","0","1","0"," 0","0"
"29834","19","female","no","0","0","1"," 1","0"
"29835","17","female","no","0","1","0"," 1","0"
"29836","17","female","yes","0","1","0"," 0","1"
"29837","17","female","yes","1","1","0"," 0","3"
"29838","18","female","no","0","1","1"," 1","0"
"29839","17","female","no","1","1","1"," 1","3"
"29840","15","female","yes","0","1","0"," 0","2"
"29841","15","female","yes","0","1","0"," 1","1"
"29842","18","female","yes","1","1","0"," 1","3"
"29843","19","female","no","0","1","1"," 1","2"
"29844","19","female","no","2","1","0"," 1","3"
"29845","16","female","yes","0","1","0"," 0","2"
"29846","19","female","no","2","1","1"," 1","3"
"29847","17","female","yes","0","1","0"," 0","1"
"29848","17","female","no","0","1","1"," 1","3"
"29849","18","female","no","1","1","0"," 1","2"
"29850","17","female","no","0","1","1"," 1","0"
"29851","16","female","yes","0","1","0"," 0","3"
"29852","16","female","yes","0","1","0"," 0","2"
"29853","17","female","no","0","1","1"," 1","2"
"29854","18","female","no","2","1","0"," 1","2"
"29855","19","female","no","0","1","0"," 2","0"
"29856","17","female","yes","1","1","0"," 0","3"
"29857","19","female","no","0","1","0"," 1","0"
"29858","16","female","yes","0","1","0"," 0","3"
"29859","19","female","no","1","1","1"," 1","3"
"29860","17","female","no","0","1","1"," 1","0"
"29861","17","female","no","0","1","0"," 1","3"
"29862","19","female","no","0","1","1"," 1","3"
"29863","19","female","no","0","1","1"," 1","3"
"29864","17","female","yes","0","1","0"," 0","2"
"29865","19","female","no","0","1","1"," 1","3"
"29866","16","female","yes","0","1","0"," 0","3"
"29867","15","female","yes","0","1","0"," 0","2"
"29868","19","female","no","0","0","1"," 1","0"
"29869","19","female","no","1","1","0"," 1","3"
"29870","16","female","no","1","1","0"," 0","3"
"29871","15","female","yes","0","1","0"," 0","1"
"29872","17","female","yes","0","1","0"," 0","3"
"29873","18","female","no","0","0","1"," 1","2"
"29874","19","female","no","0","1","1"," 1","1"
"29875","16","female","yes","1","1","0"," 0","2"
"29876","15","female","yes","0","1","0"," 0","1"
"29877","17","female","yes","1","1","0"," 0","3"
"29878","16","female","yes","0","1","0"," 0","2"
"29879","19","female","no","2","1","0"," 1","2"
"29880","19","female","no","0","1","1"," 1","0"
"29881","18","female","yes","1","1","0"," 1","3"
"29882","16","female","yes","1","1","0"," 0","1"
"29883","18","female","no","0","1","1"," 1","1"
"29884","18","female","no","0","1","1"," 1","3"
"29885","16","female","yes","0","1","0"," 1","3"
"29886","16","female","yes","0","1","0"," 0","3"
"29887","18","female","no","2","1","1"," 1","0"
"29888","19","female","no","0","1","1"," 1","1"
"29889","18","female","no","0","0","1"," 1","1"
"29890","17","female","yes","0","1","0"," 0","1"
"29891","15","female","no","1","1","0"," 0","3"
"29892","19","female","no","0","1","0"," 1","2"
"29893","18","female","no","0","1","0"," 1","3"
"29894","15","female","no","0","0","1"," 1","0"
"29895","19","female","no","1","1","1"," 1","3"
"29896","18","female","yes","0","1","0"," 0","2"
"29897","16","female","no","0","1","0"," 1","3"
"29898","17","female","no","0","1","0"," 1","1"
"29899","18","female","yes","2","1","0"," 1","3"
"29900","16","female","yes","0","1","0"," 0","0"
"29901","16","female","yes","0","1","0"," 0","3"
"29902","16","female","yes","0","1","0"," 0","2"
"29903","17","female","yes","0","1","0"," 0","1"
"29904","17","female","yes","0","1","0"," 0","2"
"29905","16","female","yes","0","1","0"," 0","2"
"29906","18","female","no","0","1","1"," 1","2"
"29907","17","female","no","1","1","0"," 1","3"
"29908","18","female","no","1","1","0"," 6","3"
"29909","15","female","no","0","1","0"," 0","0"
"29910","19","female","yes","0","1","0"," 0","3"
"29911","18","female","no","0","1","1"," 1","1"
"29912","15","female","no","0","1","0"," 1","2"
"29913","19","female","no","0","1","1"," 1","0"
"29914","16","female","yes","0","1","0"," 1","3"
"29915","18","female","no","0","1","1"," 1","1"
"29916","16","female","yes","0","1","0"," 0","0"
"29917","18","female","yes","0","1","0"," 0","3"
"29918","16","female","no","2","1","0"," 1","0"
"29919","16","female","yes","1","1","0"," 0","3"
"29920","15","female","yes","0","1","0"," 0","2"
"29921","16","female","yes","1","1","0"," 0","1"
"29922","15","female","yes","0","1","0"," 0","3"
"29923","15","female","yes","0","1","0"," 0","2"
"29924","19","female","no","0","1","1"," 1","0"
"29925","19","female","no","0","1","1"," 1","3"
"29926","15","female","yes","0","1","0"," 0","0"
"29927","18","female","no","1","1","0"," 6","3"
"29928","19","female","no","0","1","1"," 1","2"
"29929","19","female","no","1","1","0"," 1","0"
"29930","16","female","yes","0","1","0"," 0","3"
"29931","18","female","yes","1","1","0"," 1","3"
"29932","15","female","no","0","1","0"," 0","0"
"29933","15","female","no","0","1","0"," 0","2"
"29934","19","female","no","0","1","1"," 1","2"
"29935","18","female","no","0","1","1"," 1","0"
"29936","17","female","yes","1","1","0"," 0","3"
"29937","18","female","no","1","1","0"," 1","1"
"29938","15","female","no","0","1","0"," 0","0"
"29939","18","female","no","0","1","0"," 1","2"
"29940","18","female","no","1","1","0"," 2","3"
"29941","17","female","yes","1","1","0"," 0","2"
"29942","19","female","no","0","1","1"," 1","2"
"29943","17","female","no","0","1","0"," 1","2"
"29944","18","female","no","0","0","1"," 1","0"
"29945","16","female","no","0","1","1"," 1","0"
"29946","15","female","yes","0","1","0"," 0","2"
"29947","15","female","yes","0","1","0"," 0","1"
"29948","16","female","no","0","0","1"," 1","0"
"29949","17","female","no","2","1","1"," 1","2"
"29950","19","female","no","0","1","0"," 1","0"
"29951","15","female","yes","0","1","0"," 0","1"
"29952","19","female","yes","1","1","0"," 1","2"
"29953","16","female","yes","1","1","0"," 0","3"
"29954","15","female","no","0","1","0"," 0","2"
"29955","17","female","yes","0","1","0"," 0","3"
"29956","19","female","no","1","1","1"," 1","3"
"29957","19","female","no","0","1","1"," 1","0"
"29958","18","female","no","0","1","1"," 1","1"
"29959","16","female","no","1","1","1"," 1","2"
"29960","18","female","no","2","1","0"," 1","3"
"29961","15","female","no","0","1","0"," 1","1"
"29962","17","female","yes","0","1","0"," 0","3"
"29963","16","female","yes","0","1","0"," 0","1"
"29964","17","female","no","0","1","0"," 1","3"
"29965","18","female","no","0","1","0"," 1","2"
"29966","19","female","yes","0","1","0"," 0","3"
"29967","18","female","no","0","1","1"," 1","3"
"29968","19","female","no","0","1","0"," 2","1"
"29969","16","female","yes","2","1","0"," 1","2"
"29970","15","female","yes","1","1","0"," 1","3"
"29971","16","female","no","0","1","0"," 1","2"
"29972","15","female","yes","0","1","0"," 0","2"
"29973","15","female","yes","0","1","0"," 0","3"
"29974","15","female","no","0","1","1"," 1","3"
"29975","19","female","no","0","1","1"," 0","1"
"29976","19","female","no","0","1","1"," 1","0"
"29977","18","female","yes","1","1","0"," 1","3"
"29978","17","female","yes","0","1","0"," 3","2"
"29979","15","female","no","0","1","0"," 0","0"
"29980","17","female","yes","0","1","0"," 0","3"
"29981","15","female","yes","1","1","0"," 1","3"
"29982","19","female","no","1","1","1"," 1","3"
"29983","15","female","yes","1","1","0"," 0","3"
"29984","18","female","no","0","1","1"," 1","1"
"29985","19","female","no","0","1","0"," 1","1"
"29986","17","female","no","0","1","0"," 1","3"
"29987","17","female","no","0","1","0"," 1","0"
"29988","16","female","yes","2","1","0"," 1","3"
"29989","15","female","no","0","1","0"," 1","2"
"29990","17","female","no","0","1","1"," 1","0"
"29991","18","female","no","0","1","1"," 1","1"
"29992","17","female","yes","0","1","0"," 0","3"
"29993","18","female","no","0","1","1"," 1","3"
"29994","17","female","no","0","1","1"," 1","2"
"29995","19","female","yes","0","1","0"," 1","3"
"29996","16","female","yes","1","1","0"," 0","2"
"29997","19","female","no","0","1","1"," 1","3"
"29998","19","female","yes","0","1","0"," 0","1"
"29999","16","female","yes","0","1","0"," 0","3"
"30000","19","female","no","0","1","1"," 1","1"
"30001","18","female","no","1","1","0"," 1","3"
"30002","17","female","no","0","1","1"," 1","0"
"30003","16","female","yes","0","1","0"," 0","1"
"30004","17","female","no","1","1","0"," 6","1"
"30005","16","female","yes","0","1","0"," 0","2"
"30006","16","female","yes","2","1","0"," 1","2"
"30007","19","female","yes","0","1","0"," 2","2"
"30008","16","female","yes","0","1","0"," 0","1"
"30009","18","female","yes","0","1","0"," 0","2"
"30010","19","female","no","0","1","1"," 1","2"
"30011","19","female","no","1","1","0"," 1","2"
"30012","19","female","yes","0","1","0"," 1","3"
"30013","19","female","no","1","0","1"," 1","3"
"30014","18","female","yes","1","1","0"," 1","3"
"30015","17","female","yes","1","1","0"," 0","3"
"30016","16","female","yes","0","1","0"," 0","2"
"30017","15","female","yes","0","1","0"," 0","2"
"30018","18","female","no","0","1","1"," 1","1"
"30019","19","female","no","1","1","0"," 1","3"
"30020","18","female","no","0","1","1"," 1","0"
"30021","18","female","yes","0","1","0"," 0","0"
"30022","17","female","yes","0","1","0"," 1","3"
"30023","16","female","no","0","1","1"," 1","0"
"30024","16","female","yes","0","1","0"," 0","1"
"30025","17","female","no","0","1","1"," 1","1"
"30026","17","female","no","1","1","1"," 2","1"
"30027","18","female","no","1","1","0"," 6","3"
"30028","18","female","no","0","1","1"," 1","1"
"30029","16","female","no","2","1","1"," 2","0"
"30030","19","female","no","0","1","1"," 1","2"
"30031","17","female","no","0","1","1"," 1","2"
"30032","18","female","no","0","1","1"," 1","0"
"30033","19","female","no","0","1","0"," 2","1"
"30034","16","female","yes","0","1","0"," 0","2"
"30035","19","female","no","0","1","0"," 1","0"
"30036","18","female","no","0","1","1"," 1","0"
"30037","19","female","no","2","1","1"," 1","0"
"30038","15","female","yes","1","1","0"," 0","1"
"30039","16","female","yes","0","1","0"," 0","3"
"30040","19","female","yes","0","1","0"," 0","2"
"30041","18","female","no","0","1","1"," 1","2"
"30042","19","female","no","0","1","1"," 1","0"
"30043","18","female","no","1","1","0"," 2","0"
"30044","17","female","yes","0","1","0"," 0","1"
"30045","17","female","yes","0","1","0"," 0","0"
"30046","19","female","no","1","1","1"," 1","2"
"30047","15","female","yes","1","1","0"," 0","1"
"30048","19","female","no","0","1","1"," 1","2"
"30049","18","female","no","0","1","0"," 2","3"
"30050","19","female","no","1","1","1"," 1","3"
"30051","19","female","yes","1","1","0"," 2","2"
"30052","17","female","yes","0","1","0"," 0","3"
"30053","19","female","no","0","1","0"," 1","0"
"30054","18","female","no","0","1","1"," 1","1"
"30055","18","female","no","1","1","0"," 2","2"
"30056","15","female","yes","0","1","0"," 1","3"
"30057","16","female","yes","1","1","0"," 1","1"
"30058","17","female","no","0","1","0"," 1","2"
"30059","15","female","yes","1","1","0"," 0","2"
"30060","15","female","no","0","1","1"," 1","0"
"30061","17","female","yes","0","1","0"," 0","2"
"30062","18","female","yes","0","1","0"," 0","2"
"30063","17","female","no","0","1","1"," 1","2"
"30064","16","female","yes","1","1","0"," 0","2"
"30065","15","female","no","0","1","1"," 1","0"
"30066","19","female","no","0","1","1"," 1","0"
"30067","18","female","yes","1","1","0"," 1","3"
"30068","15","female","yes","0","1","0"," 1","1"
"30069","16","female","yes","0","1","0"," 0","2"
"30070","16","female","yes","0","1","0"," 0","2"
"30071","16","female","no","0","1","1"," 1","3"
"30072","15","female","no","1","1","0"," 0","1"
"30073","19","female","no","2","1","1"," 1","3"
"30074","17","female","yes","2","1","0"," 1","3"
"30075","18","female","no","0","1","0"," 1","1"
"30076","17","female","no","0","1","1"," 1","1"
"30077","16","female","yes","0","1","0"," 0","1"
"30078","18","female","no","0","1","0"," 0","0"
"30079","18","female","yes","1","1","0"," 0","2"
"30080","18","female","no","0","1","1"," 1","3"
"30081","18","female","yes","0","1","0"," 0","3"
"30082","17","female","yes","0","1","0"," 0","3"
"30083","16","female","yes","1","1","0"," 0","3"
"30084","16","female","yes","0","1","0"," 0","1"
"30085","15","female","yes","0","1","0"," 0","1"
"30086","19","female","no","1","0","1"," 1","2"
"30087","19","female","no","0","1","1"," 2","2"
"30088","17","female","yes","1","1","0"," 0","3"
"30089","17","female","no","0","1","0"," 1","1"
"30090","16","female","yes","2","1","0"," 1","3"
"30091","18","female","yes","0","1","0"," 0","2"
"30092","17","female","yes","1","1","0"," 1","2"
"30093","15","female","yes","0","1","0"," 0","0"
"30094","19","female","no","1","1","0"," 1","0"
"30095","17","female","no","0","1","1"," 1","3"
"30096","15","female","yes","2","1","0"," 1","1"
"30097","18","female","no","1","1","1"," 1","3"
"30098","17","female","no","0","1","1"," 1","2"
"30099","19","female","no","2","1","1"," 1","0"
"30100","16","female","yes","0","1","0"," 1","1"
"30101","17","female","no","1","1","0"," 1","1"
"30102","19","female","no","0","1","1"," 1","1"
"30103","15","female","yes","0","1","0"," 0","3"
"30104","16","female","no","1","1","0"," 3","1"
"30105","15","female","yes","1","1","0"," 0","1"
"30106","15","female","yes","0","1","0"," 0","0"
"30107","15","female","yes","1","1","0"," 0","2"
"30108","18","female","no","0","1","0"," 0","0"
